FDIA;FEST;FSEN;HOR1;HOR2;HOR3;HOR4;HOR5;HOR6;HOR7;HOR8;HOR9;HOR10;HOR11;HOR12
06/11/2021;ES31;2=;258;252;249;149;124;175;191;228;203;134;95;77
06/11/2021;ES32;1-;342;301;220;175;143;145;170;206;276;376;500;613
06/11/2021;ES32;1=;621;634;632;477;459;559;673;689;559;567;391;334
06/11/2021;ES32;2-;404;315;199;162;123;96;137;110;164;249;307;354
06/11/2021;ES32;2=;450;464;495;352;371;421;442;450;439;443;404;359
06/11/2021;ES33;1-;315;270;174;129;120;142;225;357;514;759;1062;1197
06/11/2021;ES33;1=;1466;1486;1564;934;815;1124;1302;1411;1379;992;582;479
06/11/2021;ES33;2-;219;164;92;54;54;67;113;199;391;531;638;814
06/11/2021;ES33;2=;828;872;758;502;441;522;612;630;590;509;349;407
06/11/2021;ES34;1-;193;166;155;157;125;121;79;122;147;182;280;323
06/11/2021;ES34;1=;350;303;255;275;240;244;275;272;272;246;185;150
06/11/2021;ES34;2-;0;0;0;0;0;0;0;0;0;0;0;0
06/11/2021;ES34;2=;0;0;0;0;0;0;0;0;0;0;0;0
06/11/2021;ES36;1-;766;577;426;362;371;378;312;463;653;813;1075;1207
06/11/2021;ES36;1=;1326;1485;951;989;1152;1535;1736;1870;1425;1271;1466;985
06/11/2021;ES36;2-;503;319;217;201;223;247;322;535;930;1289;1414;1193
06/11/2021;ES36;2=;1793;1760;1057;1255;1667;1959;1939;1964;1433;978;1001;765
06/11/2021;ES37;1-;479;296;251;224;247;325;304;500;753;1018;1254;1460
06/11/2021;ES37;1=;1557;1349;868;902;1030;1133;1114;1181;920;794;1615;779
06/11/2021;ES37;2-;329;199;143;157;182;338;487;692;1019;1194;1450;1665
06/11/2021;ES37;2=;1843;1721;834;907;1304;1739;2336;1948;1137;786;682;499
06/11/2021;ES38;1-;116;80;41;30;25;35;58;93;231;346;384;468
06/11/2021;ES38;1=;576;538;460;299;260;301;349;329;372;295;197;183
06/11/2021;ES38;2-;97;70;33;25;29;37;49;108;164;298;410;423
06/11/2021;ES38;2=;432;409;419;254;229;304;401;309;329;208;150;139
06/11/2021;ES39;1-;669;540;336;184;133;115;143;291;506;1058;1523;1737
06/11/2021;ES39;1=;1998;2195;2174;1752;1260;1140;1388;1591;1456;1445;1149;910
06/11/2021;ES39;2-;542;514;355;172;141;118;129;331;520;862;1451;1588
06/11/2021;ES39;2=;2043;2002;2096;1846;1114;938;1317;1926;1950;1821;1311;880
06/11/2021;ES40;1-;415;287;228;258;247;248;259;370;510;586;701;857
06/11/2021;ES40;1=;998;899;674;615;759;904;938;948;736;504;502;505
06/11/2021;ES40;2-;483;356;297;278;292;314;424;726;884;1056;1258;1278
06/11/2021;ES40;2=;1507;1347;819;848;1053;1115;1085;1264;1144;803;1113;714
06/11/2021;ES41;1-;314;251;199;186;202;256;317;483;639;789;844;960
06/11/2021;ES41;1=;928;893;733;698;827;773;782;827;702;586;592;444
06/11/2021;ES41;2-;223;138;129;107;139;151;270;362;545;602;738;878
06/11/2021;ES41;2=;941;867;648;588;694;818;831;779;568;477;473;338
06/11/2021;ES42;1-;262;239;192;190;172;205;150;262;363;462;567;702
06/11/2021;ES42;1=;654;637;408;448;568;554;564;628;465;470;536;373
06/11/2021;ES42;2-;271;193;157;115;105;120;126;228;375;509;605;601
06/11/2021;ES42;2=;758;756;407;383;584;740;886;982;432;339;426;292
06/11/2021;ES43;1-;237;169;148;126;134;105;173;234;311;439;481;598
06/11/2021;ES43;1=;632;631;596;421;453;584;627;622;594;434;321;268
06/11/2021;ES43;2-;269;217;143;87;86;86;114;159;196;350;370;512
06/11/2021;ES43;2=;540;581;594;430;415;511;510;503;595;414;407;344
06/11/2021;ES44;1-;700;492;432;356;291;387;366;488;779;1108;1493;1804
06/11/2021;ES44;1=;1770;1756;1312;1252;1572;1662;1720;1680;1430;1067;1065;5700
06/11/2021;ES44;2-;0;0;0;0;0;0;0;0;0;0;0;0
06/11/2021;ES44;2=;0;0;0;0;0;0;0;0;0;0;0;0
06/11/2021;ES45;1-;1020;715;518;400;353;337;357;542;838;1001;1414;1637
06/11/2021;ES45;1=;1823;1842;1349;1175;1526;1646;1945;1923;1616;1367;1058;1021
06/11/2021;ES45;2-;0;0;0;0;0;0;0;0;0;0;0;0
06/11/2021;ES45;2=;0;0;0;0;0;0;0;0;0;0;0;0
06/11/2021;ES46;1-;168;127;95;93;128;270;315;446;560;760;886;883
06/11/2021;ES46;1=;927;902;627;597;756;782;755;638;539;429;383;253
06/11/2021;ES46;2-;180;128;95;88;124;205;274;385;496;668;764;885
06/11/2021;ES46;2=;953;830;589;558;669;826;781;720;528;516;439;311
06/11/2021;ES47;1-;286;216;178;142;135;224;297;390;504;668;722;749
06/11/2021;ES47;1=;920;833;707;610;699;750;754;746;625;607;513;446
06/11/2021;ES47;2-;331;231;203;187;184;217;273;382;466;628;678;681
06/11/2021;ES47;2=;710;703;529;567;631;688;623;608;537;459;435;407
06/11/2021;ES48;1-;172;123;79;79;109;204;296;447;514;608;702;711
06/11/2021;ES48;1=;782;720;529;516;574;722;675;672;509;414;351;244
06/11/2021;ES48;2-;179;131;95;85;105;154;204;330;441;582;727;702
06/11/2021;ES48;2=;779;719;537;473;534;569;569;503;421;371;316;250
06/11/2021;ES49;1-;257;157;111;90;81;122;185;407;460;589;668;804
06/11/2021;ES49;1=;834;783;545;467;609;712;711;678;558;408;382;332
06/11/2021;ES49;2-;142;105;67;50;42;45;61;87;129;219;283;360
06/11/2021;ES49;2=;430;445;464;331;275;400;421;395;373;279;192;138
06/11/2021;ES50;1-;181;133;132;104;82;67;68;91;102;131;197;233
06/11/2021;ES50;1=;233;309;349;253;177;261;258;282;285;292;230;202
06/11/2021;ES50;2-;171;130;84;96;111;94;88;79;121;213;298;404
06/11/2021;ES50;2=;327;446;449;247;216;239;259;352;480;311;215;170
06/11/2021;ES51;1-;135;103;84;67;67;52;79;79;113;220;330;354
06/11/2021;ES51;1=;404;480;435;273;221;262;321;338;381;331;246;173
06/11/2021;ES51;2-;108;94;81;39;48;32;63;71;110;213;278;347
06/11/2021;ES51;2=;345;398;350;222;190;205;236;244;221;211;154;130
06/11/2021;ES52;1-;207;139;106;69;68;49;70;88;166;334;443;516
06/11/2021;ES52;1=;610;617;603;425;332;407;512;544;530;419;328;244
06/11/2021;ES52;2-;124;83;60;37;45;45;60;76;103;182;279;311
06/11/2021;ES52;2=;365;373;406;219;181;223;471;409;268;238;150;144
06/11/2021;ES53;1-;137;84;96;79;60;56;71;90;145;186;208;272
06/11/2021;ES53;1=;257;337;320;285;270;286;287;312;265;240;242;199
06/11/2021;ES53;2-;207;220;189;154;152;157;173;188;277;374;427;461
06/11/2021;ES53;2=;484;497;505;444;431;479;523;503;436;381;314;279
06/11/2021;ES54;1-;106;88;51;51;38;42;56;90;167;185;224;285
06/11/2021;ES54;1=;262;271;259;212;232;202;266;258;210;195;164;144
06/11/2021;ES54;2-;155;101;79;55;47;44;86;79;127;187;236;290
06/11/2021;ES54;2=;306;311;358;302;271;273;293;307;284;255;215;184
06/11/2021;ES55;1-;102;56;39;32;22;34;65;64;129;176;247;261
06/11/2021;ES55;1=;284;252;283;241;202;214;244;243;243;205;182;112
06/11/2021;ES55;2-;66;48;34;43;21;28;66;76;107;139;205;222
06/11/2021;ES55;2=;265;271;250;179;155;153;208;222;221;184;132;92
06/11/2021;ES56;1-;60;47;35;39;48;51;98;156;169;200;243;237
06/11/2021;ES56;1=;254;204;140;147;160;206;174;193;127;147;123;79
06/11/2021;ES56;2-;69;50;24;34;46;77;72;133;124;170;198;226
06/11/2021;ES56;2=;275;352;153;171;208;190;216;181;194;162;120;97
06/11/2021;ES57;1-;145;60;58;56;47;73;126;248;444;494;648;670
06/11/2021;ES57;1=;646;635;420;467;510;583;469;471;435;393;339;272
06/11/2021;ES57;2-;97;41;27;24;43;72;108;211;342;554;523;645
06/11/2021;ES57;2=;707;583;426;379;546;683;668;537;405;251;204;135
06/11/2021;ES58;1-;70;35;23;40;51;82;17;0;443;234;423;447
06/11/2021;ES58;1=;426;341;274;236;290;325;283;228;215;137;131;88
06/11/2021;ES58;2-;55;25;20;25;20;33;180;365;388;211;280;285
06/11/2021;ES58;2=;294;274;134;145;194;205;206;212;188;99;110;80
06/11/2021;ES59;1-;76;36;68;30;45;101;564;114;282;968;288;274
06/11/2021;ES59;1=;285;271;231;255;213;246;246;179;179;174;138;111
06/11/2021;ES59;2-;40;31;27;25;48;63;75;117;173;209;227;231
06/11/2021;ES59;2=;227;183;136;146;202;194;183;135;127;117;94;73
06/11/2021;ES60;1-;117;98;59;59;60;81;106;194;368;488;543;531
06/11/2021;ES60;1=;528;376;275;287;364;451;425;335;229;191;178;164
06/11/2021;ES60;2-;130;84;55;43;57;54;91;178;311;409;473;571
06/11/2021;ES60;2=;600;526;354;306;367;452;510;469;401;274;268;168
07/11/2021;ES01;1-;871;620;421;336;290;282;200;186;11;230;377;541
07/11/2021;ES01;1=;729;713;499;854;1077;996;1118;1096;839;639;488;312
07/11/2021;ES01;2-;698;586;384;376;341;399;239;169;23;397;950;1178
07/11/2021;ES01;2=;1143;1043;810;900;1121;1081;1048;928;677;523;437;291
07/11/2021;ES02;1-;470;415;376;355;314;291;294;244;239;294;397;534
07/11/2021;ES02;1=;501;548;561;565;526;573;573;507;535;528;462;408
07/11/2021;ES02;2-;685;680;580;506;413;345;431;399;388;559;719;815
07/11/2021;ES02;2=;921;956;1088;878;843;906;1029;942;954;865;698;539
07/11/2021;ES03;1-;541;402;252;194;164;161;205;362;418;470;753;1183
07/11/2021;ES03;1=;1328;1202;1360;821;738;985;1183;1197;1044;871;583;323
07/11/2021;ES03;2-;448;268;190;127;99;101;106;166;256;290;387;522
07/11/2021;ES03;2=;719;861;999;736;518;583;679;765;742;652;509;271
07/11/2021;ES04;1-;396;353;267;202;176;158;165;165;202;220;389;557
07/11/2021;ES04;1=;635;793;867;556;485;726;889;950;808;654;411;259
07/11/2021;ES04;2-;277;218;138;120;81;90;109;114;166;267;362;432
07/11/2021;ES04;2=;446;500;503;338;284;397;440;436;362;386;257;146
07/11/2021;ES05;1-;2191;1691;1330;1049;918;761;896;841;636;711;1080;1460
07/11/2021;ES05;1=;1797;1966;2060;1878;1644;2072;2167;2239;2174;1942;1561;1400
07/11/2021;ES05;2-;691;542;343;285;291;279;480;441;496;661;1028;1321
07/11/2021;ES05;2=;1546;1609;1435;1047;1056;1391;1637;1717;1564;1137;792;526
07/11/2021;ES06;1-;135;70;67;48;45;65;105;123;211;270;400;425
07/11/2021;ES06;1=;487;468;300;314;403;397;415;356;275;187;120;69
07/11/2021;ES06;2-;142;98;66;45;68;55;77;124;173;273;394;417
07/11/2021;ES06;2=;521;425;264;281;331;415;337;372;264;166;122;70
07/11/2021;ES07;1-;1080;761;529;344;270;262;500;503;675;899;1228;1860
07/11/2021;ES07;1=;2001;2172;2113;1618;1481;1755;2114;2138;1754;1469;1115;735
07/11/2021;ES07;2-;804;599;367;249;234;357;728;843;806;1133;1566;2089
07/11/2021;ES07;2=;2270;2434;2340;1382;1586;2177;2682;2497;1893;1512;943;601
07/11/2021;ES08;1-;716;658;715;711;627;564;502;474;423;586;513;674
07/11/2021;ES08;1=;730;802;716;750;752;869;864;843;770;672;669;560
07/11/2021;ES08;2-;760;795;758;640;636;611;519;417;407;22;357;735
07/11/2021;ES08;2=;841;865;893;865;846;850;894;859;852;830;711;599
07/11/2021;ES09;1-;652;726;748;609;553;506;507;441;415;583;740;939
07/11/2021;ES09;1=;712;775;931;898;865;829;741;753;794;759;531;529
07/11/2021;ES09;2-;0;0;0;0;0;0;0;0;0;0;0;0
07/11/2021;ES09;2=;0;0;0;0;0;0;0;0;0;0;0;0
07/11/2021;ES10;1-;0;0;0;0;0;0;0;0;0;0;0;0
07/11/2021;ES10;1=;0;0;0;0;0;0;0;0;0;0;0;0
07/11/2021;ES10;2-;344;247;195;145;126;146;169;180;222;351;428;573
07/11/2021;ES10;2=;567;616;548;520;456;547;536;555;484;495;348;255
07/11/2021;ES11;1-;1220;1005;627;385;231;178;331;837;1047;1311;1854;2628
07/11/2021;ES11;1=;3118;3409;3766;3283;1857;2139;2723;3340;2977;2547;2145;1331
07/11/2021;ES11;2-;1751;1248;442;415;301;237;244;484;823;1100;780;1114
07/11/2021;ES11;2=;1972;768;965;2602;810;2069;3409;4397;4204;3465;2382;1766
07/11/2021;ES12;1-;1283;1151;895;738;699;635;430;621;800;1209;1647;1715
07/11/2021;ES12;1=;1869;1971;1547;1643;1794;1846;1888;1824;1612;1243;961;502
07/11/2021;ES12;2-;0;0;0;0;0;0;0;0;0;0;0;0
07/11/2021;ES12;2=;0;0;0;0;0;0;0;0;0;0;0;0
07/11/2021;ES13;1-;892;678;589;484;411;361;240;160;120;550;716;888
07/11/2021;ES13;1=;1053;1026;686;819;1004;1137;1085;1108;830;637;475;293
07/11/2021;ES13;2-;1016;909;854;612;461;451;374;172;85;589;792;1024
07/11/2021;ES13;2=;1123;1207;894;997;1147;1217;1333;1151;948;790;583;477
07/11/2021;ES14;1-;102;91;51;53;39;43;39;56;86;146;226;271
07/11/2021;ES14;1=;292;284;165;138;175;186;220;196;144;87;84;38
07/11/2021;ES14;2-;70;47;35;46;24;27;19;16;70;103;148;181
07/11/2021;ES14;2=;230;171;104;97;118;134;150;136;113;98;57;31
07/11/2021;ES15;1-;185;149;107;99;86;90;128;169;358;331;400;411
07/11/2021;ES15;1=;503;459;281;305;371;424;363;385;312;229;139;74
07/11/2021;ES15;2-;106;104;50;63;63;54;69;132;164;232;276;376
07/11/2021;ES15;2=;489;513;282;271;362;477;429;340;304;209;114;66
07/11/2021;ES16;1-;774;508;476;387;346;324;247;256;426;614;787;972
07/11/2021;ES16;1=;1164;1048;801;874;1007;1084;1009;973;793;598;519;294
07/11/2021;ES16;2-;497;404;359;267;226;267;241;271;373;587;760;932
07/11/2021;ES16;2=;1070;1099;687;709;860;1038;1029;826;676;460;328;221
07/11/2021;ES17;1-;914;755;530;500;479;515;449;655;863;1320;1939;2121
07/11/2021;ES17;1=;2443;2483;1623;1690;2272;2581;2513;2180;1698;1154;753;392
07/11/2021;ES17;2-;0;0;0;0;0;0;0;0;0;0;0;0
07/11/2021;ES17;2=;0;0;0;0;0;0;0;0;0;0;0;0
07/11/2021;ES18;1-;221;166;145;131;118;108;79;136;209;323;501;602
07/11/2021;ES18;1=;656;576;332;328;454;447;404;332;283;185;118;71
07/11/2021;ES18;2-;344;274;186;145;131;96;82;104;185;261;493;631
07/11/2021;ES18;2=;751;685;416;465;529;531;558;467;432;299;185;149
07/11/2021;ES19;1-;459;414;332;313;260;232;207;285;453;506;652;708
07/11/2021;ES19;1=;678;660;483;498;548;656;615;631;485;356;322;236
07/11/2021;ES19;2-;0;0;0;0;0;0;0;0;0;0;0;0
07/11/2021;ES19;2=;0;0;0;0;0;0;0;0;0;0;0;0
07/11/2021;ES20;1-;6053;4204;2646;1753;1295;1099;1144;2115;2234;2870;3723;5564
07/11/2021;ES20;1=;7245;7803;8356;7955;6315;6177;7645;8380;7880;6768;5710;4311
07/11/2021;ES20;2-;3901;3217;2120;1366;1028;887;1314;2570;3052;3465;4626;6481
07/11/2021;ES20;2=;7685;8533;9927;9425;5883;6379;7908;9439;8996;7941;6480;4272
07/11/2021;ES21;1-;251;138;113;97;92;90;105;175;306;370;544;557
07/11/2021;ES21;1=;744;647;388;407;510;567;617;540;413;283;197;105
07/11/2021;ES21;2-;288;212;134;125;118;111;163;349;420;597;682;814
07/11/2021;ES21;2=;968;920;493;475;697;840;822;703;470;263;195;121
07/11/2021;ES22;1-;496;495;356;268;229;233;291;249;331;409;595;759
07/11/2021;ES22;1=;840;1060;926;752;709;813;846;831;800;630;497;386
07/11/2021;ES22;2-;713;604;499;385;337;296;327;331;302;448;644;1035
07/11/2021;ES22;2=;1170;1292;1119;879;795;903;912;989;962;805;618;521
07/11/2021;ES23;1-;1218;1192;1060;889;806;636;746;649;554;166;73;51
07/11/2021;ES23;1=;81;110;88;63;866;1544;1865;1917;1805;1450;1133;808
07/11/2021;ES23;2-;2175;1891;1691;1360;1206;988;1020;848;572;174;649;1415
07/11/2021;ES23;2=;1668;1804;1845;1706;1748;1950;1966;1985;2016;1656;1417;1302
07/11/2021;ES24;1-;331;267;227;174;141;99;99;93;94;55;114;428
07/11/2021;ES24;1=;550;587;561;331;343;365;398;320;308;293;230;183
07/11/2021;ES24;2-;176;180;174;135;139;100;88;92;120;15;151;452
07/11/2021;ES24;2=;536;479;383;268;242;252;257;235;231;201;155;122
07/11/2021;ES25;1-;156;143;149;156;147;106;88;108;136;344;201;129
07/11/2021;ES25;1=;130;158;139;133;142;146;189;168;175;157;162;126
07/11/2021;ES25;2-;0;0;0;0;0;0;0;0;0;0;0;0
07/11/2021;ES25;2=;0;0;0;0;0;0;0;0;0;0;0;0
07/11/2021;ES26;1-;280;297;249;248;223;165;141;161;239;170;245;226
07/11/2021;ES26;1=;306;299;283;245;223;286;310;259;267;231;217;170
07/11/2021;ES26;2-;315;290;278;238;204;198;146;155;158;173;267;300
07/11/2021;ES26;2=;338;358;336;350;293;286;325;279;351;297;258;217
07/11/2021;ES27;1-;1114;1059;951;863;727;714;672;551;377;94;650;1275
07/11/2021;ES27;1=;1536;1622;1634;1395;1289;1432;1403;1320;1316;1094;903;836
07/11/2021;ES27;2-;749;778;686;629;554;532;446;299;394;594;792;920
07/11/2021;ES27;2=;1441;1379;1340;868;1183;1221;1258;957;851;650;611;634
07/11/2021;ES28;1-;230;101;101;76;66;133;124;161;222;389;503;595
07/11/2021;ES28;1=;656;646;424;456;505;562;574;504;429;295;259;136
07/11/2021;ES28;2-;194;168;109;113;116;220;239;296;316;420;569;620
07/11/2021;ES28;2=;738;655;426;455;595;711;729;628;518;363;271;130
07/11/2021;ES29;1-;746;543;486;424;389;422;557;414;435;681;895;1241
07/11/2021;ES29;1=;1507;1626;1670;1306;1250;1234;1306;1245;1267;978;788;731
07/11/2021;ES29;2-;1109;749;661;547;455;561;665;581;589;991;1098;1396
07/11/2021;ES29;2=;1617;1641;1547;1303;1263;1559;1837;1920;1881;1519;1161;1032
07/11/2021;ES30;1-;215;171;145;113;108;90;95;95;104;135;264;285
07/11/2021;ES30;1=;381;395;390;297;282;296;348;336;330;272;223;156
07/11/2021;ES30;2-;299;300;247;198;211;168;190;210;254;368;552;774
07/11/2021;ES30;2=;986;942;865;619;444;495;602;657;639;509;396;253
07/11/2021;ES31;1-;85;78;60;49;58;44;43;56;61;75;115;154
07/11/2021;ES31;1=;178;230;227;134;117;161;192;162;175;165;105;77
07/11/2021;ES31;2-;75;62;46;35;40;59;46;53;61;77;132;149
07/11/2021;ES31;2=;227;219;191;137;98;159;212;159;144;113;71;63
07/11/2021;ES32;1-;309;329;258;201;182;183;215;267;417;388;529;709
07/11/2021;ES32;1=;759;737;664;464;385;444;492;500;476;364;276;204
07/11/2021;ES32;2-;381;343;240;201;135;149;174;162;173;357;363;383
07/11/2021;ES32;2=;478;524;579;438;434;464;388;352;362;331;280;228
07/11/2021;ES33;1-;405;278;181;139;106;97;190;241;318;538;743;984
07/11/2021;ES33;1=;1136;1206;1268;738;748;945;1236;1163;1082;803;502;315
07/11/2021;ES33;2-;278;134;93;61;54;55;94;135;176;351;400;628
07/11/2021;ES33;2=;671;748;690;489;375;468;610;562;573;408;265;183
07/11/2021;ES34;1-;143;154;229;158;152;119;86;150;134;35;111;332
07/11/2021;ES34;1=;310;314;241;286;195;230;234;222;194;166;136;107
07/11/2021;ES34;2-;0;0;0;0;0;0;0;0;0;0;0;0
07/11/2021;ES34;2=;0;0;0;0;0;0;0;0;0;0;0;0
07/11/2021;ES36;1-;888;665;494;397;340;372;233;220;144;480;711;826
07/11/2021;ES36;1=;1072;1085;743;897;1094;1105;1132;1088;886;646;506;354
07/11/2021;ES36;2-;478;332;214;189;205;252;211;191;111;654;1262;1437
07/11/2021;ES36;2=;1656;1452;867;1018;1378;1554;1520;1161;785;557;407;224
07/11/2021;ES37;1-;520;374;259;230;249;307;231;315;367;622;932;969
07/11/2021;ES37;1=;1114;1029;659;794;964;1003;887;828;654;439;363;224
07/11/2021;ES37;2-;414;242;163;162;199;294;348;606;473;824;1044;1171
07/11/2021;ES37;2=;1438;1398;715;700;1015;1232;1213;1026;741;479;339;161
07/11/2021;ES38;1-;122;71;45;26;23;26;38;54;126;180;267;348
07/11/2021;ES38;1=;424;490;442;259;242;277;376;335;306;244;162;87
07/11/2021;ES38;2-;101;55;42;32;21;37;45;66;95;138;294;313
07/11/2021;ES38;2=;401;399;361;193;230;305;359;277;211;168;112;63
07/11/2021;ES39;1-;745;646;346;173;132;91;113;203;325;535;778;1245
07/11/2021;ES39;1=;1677;1668;1903;1503;981;996;1292;1559;1490;1242;905;633
07/11/2021;ES39;2-;680;570;319;192;129;112;128;258;349;394;621;1054
07/11/2021;ES39;2=;1304;1501;1986;1877;957;958;1414;1935;1935;1531;1043;649
07/11/2021;ES40;1-;393;297;231;207;207;221;198;285;331;447;563;628
07/11/2021;ES40;1=;775;754;540;539;730;795;753;629;515;388;285;186
07/11/2021;ES40;2-;550;402;324;243;245;296;299;452;852;732;891;987
07/11/2021;ES40;2=;1165;1150;706;776;993;1051;1058;997;863;565;438;253
07/11/2021;ES41;1-;363;283;245;198;159;238;233;319;585;620;756;777
07/11/2021;ES41;1=;821;794;584;591;724;752;749;617;630;465;352;227
07/11/2021;ES41;2-;262;159;144;100;102;148;158;241;385;462;581;658
07/11/2021;ES41;2=;778;764;543;537;592;748;774;653;497;404;288;179
07/11/2021;ES42;1-;253;219;189;207;211;219;156;132;157;290;413;443
07/11/2021;ES42;1=;498;476;373;372;414;440;451;429;341;240;193;154
07/11/2021;ES42;2-;285;191;136;139;101;97;77;125;148;263;372;507
07/11/2021;ES42;2=;616;577;327;361;440;542;513;446;350;238;152;110
07/11/2021;ES43;1-;255;204;181;141;137;129;181;216;223;318;451;560
07/11/2021;ES43;1=;528;606;485;351;406;431;538;563;495;346;256;162
07/11/2021;ES43;2-;283;243;147;144;108;102;118;91;137;213;286;385
07/11/2021;ES43;2=;488;530;499;423;340;478;513;545;464;333;294;226
07/11/2021;ES44;1-;619;503;452;366;356;374;297;451;830;914;1122;1352
07/11/2021;ES44;1=;1365;1348;1023;1104;6236;1327;1248;1134;894;636;447;327
07/11/2021;ES44;2-;0;0;0;0;0;0;0;0;0;0;0;0
07/11/2021;ES44;2=;0;0;0;0;0;0;0;0;0;0;0;0
07/11/2021;ES45;1-;963;735;506;434;324;354;272;327;502;845;1131;1480
07/11/2021;ES45;1=;1657;1726;1268;1127;1334;1438;1382;1357;1081;861;645;519
07/11/2021;ES45;2-;0;0;0;0;0;0;0;0;0;0;0;0
07/11/2021;ES45;2=;0;0;0;0;0;0;0;0;0;0;0;0
07/11/2021;ES46;1-;158;140;100;88;126;193;200;238;377;529;690;696
07/11/2021;ES46;1=;757;691;513;556;639;689;678;583;480;342;225;130
07/11/2021;ES46;2-;211;149;103;90;124;197;165;213;279;455;595;642
07/11/2021;ES46;2=;820;735;547;551;607;755;737;644;518;412;243;153
07/11/2021;ES47;1-;318;265;244;213;179;194;176;206;290;417;530;695
07/11/2021;ES47;1=;749;754;611;604;601;678;713;654;588;507;335;250
07/11/2021;ES47;2-;324;285;266;243;198;232;217;291;340;429;546;645
07/11/2021;ES47;2=;661;631;555;486;543;623;568;544;419;333;286;234
07/11/2021;ES48;1-;196;107;103;88;81;191;174;240;290;461;555;638
07/11/2021;ES48;1=;770;625;459;408;508;668;603;594;466;301;212;138
07/11/2021;ES48;2-;202;125;137;87;100;145;138;216;305;440;529;650
07/11/2021;ES48;2=;695;619;431;434;462;599;537;471;368;261;197;120
07/11/2021;ES49;1-;272;150;103;95;102;127;137;204;377;537;663;773
07/11/2021;ES49;1=;804;719;554;478;597;659;682;514;429;316;251;118
07/11/2021;ES49;2-;133;93;68;64;42;47;59;84;106;160;217;347
07/11/2021;ES49;2=;419;377;431;254;237;323;407;374;327;237;152;107
07/11/2021;ES50;1-;171;147;138;104;72;66;61;67;66;79;128;154
07/11/2021;ES50;1=;207;292;281;208;173;256;225;284;304;223;214;139
07/11/2021;ES50;2-;154;110;110;93;82;91;101;77;77;113;178;242
07/11/2021;ES50;2=;248;290;277;211;171;222;243;231;246;198;133;115
07/11/2021;ES51;1-;149;114;82;57;49;52;55;77;111;158;179;272
07/11/2021;ES51;1=;303;355;408;246;179;246;255;281;292;252;177;106
07/11/2021;ES51;2-;117;96;66;45;41;18;52;58;78;125;178;226
07/11/2021;ES51;2=;271;279;286;186;151;190;223;216;197;164;115;77
07/11/2021;ES52;1-;200;125;93;80;68;65;76;74;80;131;222;331
07/11/2021;ES52;1=;476;490;527;329;293;397;518;550;426;299;236;165
07/11/2021;ES52;2-;159;83;63;53;33;45;54;67;95;119;177;210
07/11/2021;ES52;2=;269;285;274;166;162;217;202;248;195;198;124;84
07/11/2021;ES53;1-;129;177;119;111;112;114;96;79;111;161;176;239
07/11/2021;ES53;1=;277;274;283;249;250;271;266;249;241;223;180;112
07/11/2021;ES53;2-;284;272;219;199;141;162;164;157;200;234;284;436
07/11/2021;ES53;2=;390;433;446;401;368;356;332;444;410;350;272;191
07/11/2021;ES54;1-;119;82;73;58;50;40;60;62;97;117;155;210
07/11/2021;ES54;1=;235;246;250;202;169;217;224;235;177;157;146;93
07/11/2021;ES54;2-;162;124;73;78;53;47;70;62;81;154;162;202
07/11/2021;ES54;2=;257;283;322;256;273;274;270;306;284;211;159;127
07/11/2021;ES55;1-;97;76;47;23;15;31;33;47;81;76;134;176
07/11/2021;ES55;1=;241;238;198;201;121;177;202;225;178;141;130;71
07/11/2021;ES55;2-;57;55;33;27;22;23;47;58;58;81;103;131
07/11/2021;ES55;2=;173;223;187;108;102;164;144;179;174;111;101;58
07/11/2021;ES56;1-;59;43;34;25;26;57;57;80;93;110;160;195
07/11/2021;ES56;1=;204;158;137;99;115;196;158;146;117;65;47;37
07/11/2021;ES56;2-;61;59;56;36;19;49;66;81;70;106;142;174
07/11/2021;ES56;2=;222;217;129;118;251;222;198;185;115;139;73;81
07/11/2021;ES57;1-;152;78;47;34;46;61;71;145;256;346;505;518
07/11/2021;ES57;1=;554;492;333;378;480;505;464;422;348;266;178;91
07/11/2021;ES57;2-;78;49;34;22;32;63;69;98;161;331;486;542
07/11/2021;ES57;2=;608;556;322;360;471;568;553;449;303;199;114;49
07/11/2021;ES58;1-;76;41;33;32;49;64;68;119;173;254;323;396
07/11/2021;ES58;1=;366;327;193;217;281;356;300;239;147;94;66;47
07/11/2021;ES58;2-;45;20;17;10;22;23;44;50;109;142;189;258
07/11/2021;ES58;2=;281;252;151;154;191;197;196;142;153;92;58;42
07/11/2021;ES59;1-;64;46;39;117;508;590;485;342;84;122;182;226
07/11/2021;ES59;1=;243;214;151;145;187;243;215;204;146;110;71;43
07/11/2021;ES59;2-;42;35;28;25;22;40;61;64;94;141;168;159
07/11/2021;ES59;2=;199;170;120;121;170;150;142;128;118;82;69;34
07/11/2021;ES60;1-;142;89;83;66;68;86;98;123;172;307;444;440
07/11/2021;ES60;1=;454;345;207;222;302;374;316;265;190;138;69;50
07/11/2021;ES60;2-;143;73;73;47;62;78;76;80;140;253;350;456
07/11/2021;ES60;2=;562;500;343;295;372;449;455;430;314;192;131;85
08/11/2021;ES01;1-;170;88;82;82;137;672;1723;1941;1669;1455;1518;1533
08/11/2021;ES01;1=;1701;1906;1405;1388;1406;1592;1578;1425;1005;660;584;600
08/11/2021;ES01;2-;184;127;70;81;108;293;740;1213;1294;1123;1331;1354
08/11/2021;ES01;2=;1359;1325;1232;1220;1380;1420;1313;1175;1092;714;615;294
