FDIA;FEST;FSEN;HOR1;HOR2;HOR3;HOR4;HOR5;HOR6;HOR7;HOR8;HOR9;HOR10;HOR11;HOR12;
02/09/2023;ES01;2=;809;799;736;752;838;1185;1373;953;873;672;545;579;
02/09/2023;ES02;1-;356;331;291;253;213;198;179;199;216;291;311;357;
02/09/2023;ES02;1=;484;476;438;405;403;489;450;557;534;503;405;352;
02/09/2023;ES02;2-;948;845;729;530;440;388;412;481;571;725;898;987;
02/09/2023;ES02;2=;1191;1202;1201;1133;974;1090;1109;1217;1129;1219;1125;980;
02/09/2023;ES03;1-;384;274;201;167;151;149;197;311;378;529;733;878;
02/09/2023;ES03;1=;928;1164;1201;863;604;709;797;1031;954;892;637;503;
02/09/2023;ES03;2-;302;242;209;126;125;84;106;148;208;253;373;431;
02/09/2023;ES03;2=;575;671;660;539;407;430;442;754;708;706;538;402;
02/09/2023;ES04;1-;308;305;234;151;137;135;142;183;253;348;434;563;
02/09/2023;ES04;1=;723;909;915;912;534;518;605;806;779;664;546;355;
02/09/2023;ES04;2-;172;153;108;80;82;90;100;120;140;205;283;372;
02/09/2023;ES04;2=;420;456;437;292;305;301;424;790;431;342;238;189;
02/09/2023;ES05;1-;1763;1577;1105;915;734;679;856;777;756;1088;1215;1501;
02/09/2023;ES05;1=;1766;1850;1941;1715;1651;1724;1713;2259;1980;1791;1889;1695;
02/09/2023;ES05;2-;588;487;541;412;483;413;610;587;591;937;933;1021;
02/09/2023;ES05;2=;1242;1370;1589;1160;980;1107;1233;1400;1386;1215;910;827;
02/09/2023;ES06;1-;121;81;59;45;56;93;131;134;229;293;388;451;
02/09/2023;ES06;1=;514;446;372;305;313;351;419;415;401;240;213;200;
02/09/2023;ES06;2-;117;84;68;38;41;72;90;134;236;304;337;425;
02/09/2023;ES06;2=;459;366;278;248;288;342;419;379;307;217;213;170;
02/09/2023;ES07;1-;834;623;416;273;246;256;462;499;747;954;1216;1465;
02/09/2023;ES07;1=;1694;1820;1753;1411;1251;1361;1668;1917;1617;1461;1247;959;
02/09/2023;ES07;2-;563;430;301;217;240;422;814;912;1050;1307;1489;1774;
02/09/2023;ES07;2=;1997;2237;2209;1379;1353;1664;1962;2141;1981;1644;1146;923;
02/09/2023;ES08;1-;728;720;637;613;473;380;361;446;559;703;731;819;
02/09/2023;ES08;1=;810;870;837;792;784;820;769;857;732;781;869;792;
02/09/2023;ES08;2-;854;742;695;588;533;410;429;483;581;737;744;795;
02/09/2023;ES08;2=;860;874;864;814;804;816;777;910;809;884;886;858;
02/09/2023;ES09;1-;734;580;547;539;474;409;393;422;526;641;719;673;
02/09/2023;ES09;1=;530;550;807;745;732;790;730;801;903;912;918;869;
02/09/2023;ES09;2-;0;0;0;0;0;0;0;0;0;0;0;0;
02/09/2023;ES09;2=;0;0;0;0;0;0;0;0;0;0;0;0;
02/09/2023;ES10;1-;0;0;0;0;0;0;0;0;0;0;0;0;
02/09/2023;ES10;1=;0;0;0;0;0;0;0;0;0;0;0;0;
02/09/2023;ES10;2-;259;190;193;140;114;103;158;191;231;273;355;385;
02/09/2023;ES10;2=;397;448;430;404;372;400;404;408;439;361;418;310;
02/09/2023;ES11;1-;1092;867;704;376;218;194;390;856;1355;1672;2115;2354;
02/09/2023;ES11;1=;2762;2979;3370;2966;1995;1781;2218;2338;2595;2248;1956;1341;
02/09/2023;ES11;2-;1422;1203;835;558;360;288;382;754;891;1295;1639;2128;
02/09/2023;ES11;2=;2756;3338;3501;3235;2476;2376;2682;3117;3575;3105;2584;1982;
02/09/2023;ES12;1-;1226;960;746;718;646;632;560;716;1052;1376;1674;1743;
02/09/2023;ES12;1=;1937;1847;1770;1498;1625;1716;1224;1774;1706;1553;1400;1444;
02/09/2023;ES12;2-;0;0;0;0;0;0;0;0;0;0;0;0;
02/09/2023;ES12;2=;0;0;0;0;0;0;0;0;0;0;0;0;
02/09/2023;ES13;1-;645;514;439;359;342;341;289;377;502;620;836;947;
02/09/2023;ES13;1=;1065;969;675;710;888;930;1111;1176;1070;947;766;776;
02/09/2023;ES13;2-;830;704;578;429;359;407;327;417;531;701;805;1084;
