FDIA;FEST;FSEN;HOR1;HOR2;HOR3;HOR4;HOR5;HOR6;HOR7;HOR8;HOR9;HOR10;HOR11;HOR12
01/10/2021;ES34;2=;0;0;0;0;0;0;0;0;0;0;0;0
01/10/2021;ES36;1-;531;311;212;155;208;474;1330;1876;1617;1372;1460;1544
01/10/2021;ES36;1=;1695;1887;1687;1546;1594;1437;1388;1523;1354;1022;1000;1128
01/10/2021;ES36;2-;251;165;102;124;183;492;1727;2273;2224;1960;2040;1937
01/10/2021;ES36;2=;2068;1910;2156;2002;2192;2034;1962;2062;1890;1092;918;809
01/10/2021;ES37;1-;298;176;145;91;151;415;1230;2113;1574;1435;1691;1862
01/10/2021;ES37;1=;2144;2322;2326;1941;2039;1980;1741;1764;1157;849;685;763
01/10/2021;ES37;2-;193;112;71;82;210;777;1734;2694;2477;1921;1917;1860
01/10/2021;ES37;2=;1939;2490;2203;2087;1908;2016;1834;2022;1762;848;626;572
01/10/2021;ES38;1-;96;27;23;19;13;28;115;316;582;582;460;523
01/10/2021;ES38;1=;591;615;801;895;804;706;614;604;576;371;268;203
01/10/2021;ES38;2-;52;24;15;18;10;45;202;581;909;579;466;489
01/10/2021;ES38;2=;485;480;610;502;532;556;474;523;449;346;212;140
01/10/2021;ES39;1-;421;282;202;92;61;84;124;1206;2435;2880;2059;1633
01/10/2021;ES39;1=;1823;2000;126;2248;2161;1646;1635;1569;2101;2164;1702;1053
01/10/2021;ES39;2-;495;320;194;79;63;66;108;493;1785;2096;1580;1928
01/10/2021;ES39;2=;1840;1821;2201;3174;2923;2128;2132;2093;1868;2018;1572;846
01/10/2021;ES40;1-;266;180;150;142;174;320;2128;2590;2209;1921;2059;2140
01/10/2021;ES40;1=;2270;2490;2250;2050;2130;2076;1970;2013;924;619;527;470
01/10/2021;ES40;2-;311;192;127;149;225;604;1367;1557;1517;1444;1423;1494
01/10/2021;ES40;2=;1715;2235;2160;1764;1837;1744;1573;1439;1348;894;762;726
01/10/2021;ES41;1-;179;128;98;110;216;474;977;1085;984;890;1060;1079
01/10/2021;ES41;1=;1061;1106;1000;966;990;1026;1010;991;866;651;524;482
01/10/2021;ES41;2-;146;89;79;79;125;261;603;985;1126;900;927;1037
01/10/2021;ES41;2=;1034;1391;1519;1185;1053;1007;1000;989;815;558;448;376
01/10/2021;ES42;1-;224;127;80;97;145;271;578;964;791;635;745;805
