FDIA;FEST;FSEN;HOR1;HOR2;HOR3;HOR4;HOR5;HOR6;HOR7;HOR8;HOR9;HOR10;HOR11;HOR12;
01/07/2023;ES26;2-;247;224;163;152;117;100;143;221;311;346;377;390;
01/07/2023;ES26;2=;361;381;349;386;339;367;385;432;344;378;371;290;
01/07/2023;ES27;1-;684;494;367;285;292;542;835;1291;2096;1370;2112;2216;
01/07/2023;ES27;1=;1408;1285;1136;1214;1230;1263;1316;1358;1388;1152;936;995;
01/07/2023;ES27;2-;687;498;355;371;444;550;835;1041;1150;1120;1189;1242;
01/07/2023;ES27;2=;1299;1415;1192;1072;1074;1035;1124;1197;1185;993;991;1048;
01/07/2023;ES28;1-;188;81;75;75;104;239;427;553;554;566;686;675;
01/07/2023;ES28;1=;851;1164;825;742;649;653;598;598;501;396;350;363;
01/07/2023;ES28;2-;147;90;61;60;155;368;1012;1117;957;805;768;837;
01/07/2023;ES28;2=;767;908;785;731;628;712;754;722;589;509;479;460;
01/07/2023;ES29;1-;1503;829;511;418;350;527;1225;1848;2134;2229;2119;2143;
01/07/2023;ES29;1=;2193;2308;2356;2258;2052;1951;2163;2071;2101;1919;1557;1589;
01/07/2023;ES29;2-;1060;574;345;266;207;318;784;1142;1505;1454;1479;1510;
01/07/2023;ES29;2=;1408;1483;1440;1207;1344;1314;1350;1375;1440;1426;1196;1145;
01/07/2023;ES30;1-;196;158;113;79;76;49;102;178;296;323;343;384;
01/07/2023;ES30;1=;459;426;462;452;366;418;376;395;345;329;244;208;
01/07/2023;ES30;2-;305;231;138;99;89;140;197;466;729;771;656;664;
01/07/2023;ES30;2=;651;656;648;637;567;618;607;612;631;564;434;395;
01/07/2023;ES31;1-;112;62;51;36;23;39;64;108;151;202;210;205;
01/07/2023;ES31;1=;241;281;401;289;182;209;196;217;224;207;161;125;
01/07/2023;ES31;2-;88;56;41;33;34;49;71;186;332;311;240;258;
01/07/2023;ES31;2=;211;217;236;199;197;217;180;191;230;210;113;91;
01/07/2023;ES32;1-;462;276;203;126;117;145;237;498;553;631;552;612;
