FDIA;FEST;FSEN;HOR1;HOR2;HOR3;HOR4;HOR5;HOR6;HOR7;HOR8;HOR9;HOR10;HOR11;HOR12
01/06/2021;ES48;2-;221;55;234;86;96;819;712;1023;819;686;901;912
01/06/2021;ES48;2=;1284;946;985;928;1022;1146;1113;804;832;427;324;647
01/06/2021;ES49;1-;62;28;19;20;45;268;1130;1233;1073;845;817;830
01/06/2021;ES49;1=;800;765;740;690;724;721;669;634;482;315;230;129
01/06/2021;ES49;2-;64;33;24;29;37;38;77;248;448;516;499;486
01/06/2021;ES49;2=;498;504;635;713;495;529;638;548;452;341;199;126
01/06/2021;ES50;1-;81;46;21;51;19;33;44;154;238;321;320;326
01/06/2021;ES50;1=;346;381;365;372;322;304;374;350;306;287;225;153
01/06/2021;ES50;2-;76;49;31;31;18;34;69;233;564;650;586;476
01/06/2021;ES50;2=;452;848;706;636;644;479;610;532;407;265;166;113
01/06/2021;ES51;1-;71;35;39;33;32;59;97;236;451;680;538;485
01/06/2021;ES51;1=;562;581;612;543;424;535;537;578;424;338;252;141
01/06/2021;ES51;2-;63;29;39;41;31;39;61;209;485;468;361;432
01/06/2021;ES51;2=;397;419;475;376;328;376;401;419;394;249;153;91
01/06/2021;ES52;1-;81;50;32;38;18;43;69;302;761;949;684;610
01/06/2021;ES52;1=;587;692;764;696;647;678;709;737;583;466;311;194
01/06/2021;ES52;2-;62;35;17;16;31;55;87;249;603;547;340;317
01/06/2021;ES52;2=;359;417;491;373;309;472;435;409;395;237;159;108
01/06/2021;ES53;1-;99;53;38;31;20;31;105;173;291;337;313;333
01/06/2021;ES53;1=;388;390;378;379;311;322;339;363;333;264;211;130
01/06/2021;ES53;2-;95;61;40;34;42;78;218;439;451;435;403;398
01/06/2021;ES53;2=;402;483;470;371;448;444;441;472;427;334;267;176
01/06/2021;ES54;1-;84;37;19;14;18;44;189;350;392;361;310;312
01/06/2021;ES54;1=;305;323;359;372;310;294;315;342;300;259;205;122
01/06/2021;ES54;2-;89;33;29;17;9;22;60;178;324;294;283;285
01/06/2021;ES54;2=;303;316;362;333;288;333;366;369;340;324;222;141
01/06/2021;ES55;1-;27;17;8;10;13;16;96;172;285;318;267;293
01/06/2021;ES55;1=;291;312;302;266;285;301;377;335;249;218;155;89
01/06/2021;ES55;2-;26;17;6;13;7;21;107;143;205;293;208;249
01/06/2021;ES55;2=;264;252;284;262;200;264;276;302;224;192;123;75
01/06/2021;ES56;1-;21;10;14;20;27;99;244;347;328;237;256;360
01/06/2021;ES56;1=;432;425;559;393;480;589;493;356;259;175;103;41
01/06/2021;ES56;2-;37;13;28;35;91;254;812;1105;879;463;480;354
01/06/2021;ES56;2=;444;417;475;475;501;549;504;453;379;251;201;88
01/06/2021;ES57;1-;29;15;15;16;61;179;588;813;792;534;558;587
01/06/2021;ES57;1=;432;594;745;809;798;750;744;584;426;315;166;89
01/06/2021;ES57;2-;31;22;15;11;53;183;550;958;805;581;566;576
01/06/2021;ES57;2=;828;583;782;683;692;770;715;610;385;210;142;56
01/06/2021;ES58;1-;35;18;15;9;20;126;271;538;401;328;363;318
01/06/2021;ES58;1=;252;314;398;409;410;434;478;365;229;191;101;60
01/06/2021;ES58;2-;14;11;8;14;24;63;168;313;343;209;245;312
01/06/2021;ES58;2=;240;218;281;219;367;292;337;268;226;121;92;35
01/06/2021;ES59;1-;17;8;31;38;24;94;171;211;243;229;262;228
01/06/2021;ES59;1=;108;217;246;254;303;369;314;257;201;149;88;59
01/06/2021;ES59;2-;8;9;9;14;42;137;190;210;226;177;187;162
01/06/2021;ES59;2=;204;184;173;202;205;228;185;167;132;88;54;33
01/06/2021;ES60;1-;31;16;16;21;48;167;663;972;863;609;567;582
01/06/2021;ES60;1=;348;173;241;238;639;569;497;406;277;162;108;18
01/06/2021;ES60;2-;55;16;15;15;34;87;295;733;620;531;568;714
01/06/2021;ES60;2=;960;653;718;605;670;702;715;606;424;275;169;78
02/06/2021;ES01;1-;152;48;38;47;101;632;1845;2633;2428;1936;1840;1974
02/06/2021;ES01;1=;2091;2420;1769;1624;1596;1713;1882;1724;1088;691;702;541
02/06/2021;ES01;2-;297;176;116;83;62;81;153;451;697;700;541;616
02/06/2021;ES01;2=;665;589;550;502;577;593;605;734;685;601;515;423
02/06/2021;ES02;1-;224;137;99;82;90;103;376;1891;2400;2393;2102;1786
02/06/2021;ES02;1=;1654;1580;1871;1859;1618;1713;1679;1604;1296;1201;673;436
02/06/2021;ES02;2-;241;140;77;75;53;60;227;983;1123;1099;911;843
02/06/2021;ES02;2=;789;874;915;925;949;875;1019;953;950;752;517;341
