FDIA;FEST;FSEN;HOR1;HOR2;HOR3;HOR4;HOR5;HOR6;HOR7;HOR8;HOR9;HOR10;HOR11;HOR12;
01/04/2022;ES50;1-;172;134;91;74;64;50;61;156;248;310;302;304;
01/04/2022;ES50;1=;329;364;381;358;327;363;322;309;301;329;299;212;
01/04/2022;ES50;2-;142;93;71;74;47;75;79;245;517;528;403;427;
01/04/2022;ES50;2=;412;393;437;301;340;388;365;350;444;382;297;189;
01/04/2022;ES51;1-;115;63;45;45;51;61;98;245;438;620;520;518;
01/04/2022;ES51;1=;519;485;607;672;511;563;484;471;415;407;219;205;
01/04/2022;ES51;2-;86;38;40;33;34;37;76;215;501;463;355;363;
01/04/2022;ES51;2=;372;415;472;389;382;406;422;369;368;335;200;125;
01/04/2022;ES52;1-;128;40;48;23;44;54;86;327;790;474;539;557;
01/04/2022;ES52;1=;524;644;617;621;732;785;686;581;572;498;193;236;
01/04/2022;ES52;2-;80;51;47;49;39;40;62;302;622;483;316;357;
01/04/2022;ES52;2=;330;445;614;548;448;504;413;499;422;327;203;147;
01/04/2022;ES53;1-;96;35;44;38;33;37;73;145;216;212;198;192;
01/04/2022;ES53;1=;227;260;257;253;255;310;292;285;273;267;225;180;
01/04/2022;ES53;2-;191;128;88;91;71;137;346;429;450;457;429;398;
01/04/2022;ES53;2=;458;508;461;462;463;482;504;539;531;446;380;298;
01/04/2022;ES54;1-;82;31;27;40;23;45;112;245;278;292;252;210;
01/04/2022;ES54;1=;262;234;275;276;247;294;265;255;278;256;198;154;
01/04/2022;ES54;2-;97;76;49;35;24;40;84;220;321;296;260;254;
01/04/2022;ES54;2=;321;312;359;397;329;373;343;401;363;327;260;198;
01/04/2022;ES55;1-;51;18;15;21;24;17;88;170;270;285;263;201;
01/04/2022;ES55;1=;291;311;290;271;291;265;333;325;308;239;171;149;
01/04/2022;ES55;2-;39;60;12;16;16;39;105;142;225;191;190;166;
01/04/2022;ES55;2=;220;249;294;252;197;229;267;262;219;202;166;97;
01/04/2022;ES56;1-;22;22;15;20;44;136;401;569;492;362;395;381;
01/04/2022;ES56;1=;539;866;929;655;544;585;522;406;317;223;171;125;
01/04/2022;ES56;2-;35;30;36;16;62;260;943;1118;729;448;428;409;
01/04/2022;ES56;2=;513;570;525;484;462;511;477;496;336;204;127;101;
01/04/2022;ES57;1-;43;36;25;33;61;182;494;898;825;493;506;600;
01/04/2022;ES57;1=;613;779;724;888;1005;761;748;703;595;413;291;285;
01/04/2022;ES57;2-;23;17;9;31;25;160;502;962;716;506;489;533;
01/04/2022;ES57;2=;590;796;980;835;742;724;691;771;515;308;195;134;
01/04/2022;ES58;1-;30;15;16;22;33;113;303;569;404;378;340;387;
01/04/2022;ES58;1=;359;520;569;515;516;501;472;404;289;209;171;115;
01/04/2022;ES58;2-;28;10;12;11;17;71;185;373;334;215;211;227;
01/04/2022;ES58;2=;269;333;289;294;443;351;345;272;270;145;89;75;
01/04/2022;ES59;1-;26;21;17;19;27;97;118;172;171;106;239;255;
01/04/2022;ES59;1=;40;242;274;176;177;294;181;169;211;198;150;114;
01/04/2022;ES59;2-;16;11;10;23;44;123;175;171;214;179;189;193;
01/04/2022;ES59;2=;176;196;183;236;204;195;223;196;169;120;85;85;
01/04/2022;ES60;1-;48;50;33;35;68;153;584;910;672;479;541;512;
01/04/2022;ES60;1=;458;518;520;559;606;561;514;481;375;213;187;166;
01/04/2022;ES60;2-;32;21;9;10;21;64;151;296;257;196;214;220;
01/04/2022;ES60;2=;261;337;326;296;310;284;289;255;261;204;116;113;
02/04/2022;ES01;1-;920;594;505;375;307;355;324;425;688;825;971;1157;
02/04/2022;ES01;1=;1524;1657;1018;909;1058;1262;1728;1920;1311;1058;960;840;
02/04/2022;ES01;2-;706;633;446;349;342;390;277;353;645;877;1037;1337;
02/04/2022;ES01;2=;1296;1205;889;908;1030;963;7;0;2;6;2;0;
02/04/2022;ES02;1-;377;310;325;237;234;216;207;229;269;278;367;467;
02/04/2022;ES02;1=;344;543;533;401;440;545;584;623;576;555;458;418;
02/04/2022;ES02;2-;960;900;740;547;451;455;542;503;612;762;864;968;
02/04/2022;ES02;2=;1134;1134;1184;1027;974;1102;1175;1081;1093;1152;1151;1052;
02/04/2022;ES03;1-;666;428;316;214;190;171;258;387;562;845;1125;1294;
02/04/2022;ES03;1=;1418;1479;1545;928;786;1049;1130;1114;1269;1343;847;537;
02/04/2022;ES03;2-;679;368;238;141;144;111;138;190;284;370;497;640;
02/04/2022;ES03;2=;811;931;1040;794;590;619;725;689;768;919;681;425;
02/04/2022;ES04;1-;466;416;324;236;241;192;209;224;269;422;557;728;
02/04/2022;ES04;1=;921;937;1012;632;533;792;900;984;988;1002;684;468;
02/04/2022;ES04;2-;312;235;164;147;123;104;123;117;196;264;431;540;
02/04/2022;ES04;2=;618;720;624;371;304;405;479;408;421;509;384;256;
02/04/2022;ES05;1-;2058;1706;1304;1107;891;734;1006;965;821;1319;1666;1851;
02/04/2022;ES05;1=;2007;2327;2446;1934;1816;2042;1875;1945;2017;1988;1867;1720;
02/04/2022;ES05;2-;570;523;332;293;260;246;495;493;697;1125;1222;1353;
02/04/2022;ES05;2=;1596;1726;1711;1238;1251;1382;1450;1578;1686;1420;1072;808;
02/04/2022;ES06;1-;135;103;71;48;67;97;135;230;322;420;526;645;
02/04/2022;ES06;1=;677;637;345;398;505;440;479;549;489;286;276;191;
02/04/2022;ES06;2-;153;106;84;62;54;93;122;203;313;475;492;609;
02/04/2022;ES06;2=;609;575;353;382;445;481;465;481;413;307;243;227;
02/04/2022;ES07;1-;1056;746;519;397;314;273;565;644;918;1263;1653;2078;
02/04/2022;ES07;1=;2326;2531;2674;1694;1470;1801;2018;1927;1877;1889;1660;1501;
02/04/2022;ES07;2-;745;467;341;258;261;359;780;1023;1410;1788;1926;2134;
02/04/2022;ES07;2=;2434;2871;2789;1627;1746;2159;2705;2686;2556;2321;1515;1203;
02/04/2022;ES08;1-;837;819;707;705;554;509;483;513;525;660;720;898;
02/04/2022;ES08;1=;800;859;911;854;836;856;889;851;832;879;807;799;
02/04/2022;ES08;2-;840;842;783;713;599;563;454;574;562;608;752;858;
02/04/2022;ES08;2=;586;889;911;837;842;912;910;887;822;854;925;819;
02/04/2022;ES09;1-;836;790;714;708;630;559;566;485;550;625;731;854;
02/04/2022;ES09;1=;892;838;869;853;800;800;757;870;851;733;836;727;
02/04/2022;ES09;2-;0;0;0;0;0;0;0;0;0;0;0;0;
02/04/2022;ES09;2=;0;0;0;0;0;0;0;0;0;0;0;0;
02/04/2022;ES10;1-;0;0;0;0;0;0;0;0;0;0;0;0;
02/04/2022;ES10;1=;0;0;0;0;0;0;0;0;0;0;0;0;
02/04/2022;ES10;2-;257;215;171;122;117;136;200;277;349;393;490;542;
02/04/2022;ES10;2=;579;605;613;469;514;512;573;556;517;526;417;379;
02/04/2022;ES11;1-;1122;1088;619;346;231;223;363;922;1640;2313;3093;3342;
02/04/2022;ES11;1=;3803;4098;4318;4141;1914;2037;2766;2966;3046;3046;2641;1852;
02/04/2022;ES11;2-;1541;1117;740;519;359;292;360;724;971;1636;2252;2901;
02/04/2022;ES11;2=;3446;4030;4805;4672;3078;2863;3523;4009;4142;3726;3296;2531;
02/04/2022;ES12;1-;1529;1337;1006;838;772;758;660;964;1430;1722;1914;1887;
02/04/2022;ES12;1=;1933;1869;1731;1590;1889;1942;1667;1525;1504;1667;1631;1610;
02/04/2022;ES12;2-;0;0;0;0;0;0;0;0;0;0;0;0;
02/04/2022;ES12;2=;0;0;0;0;0;0;0;0;0;0;0;0;
02/04/2022;ES13;1-;845;671;591;462;434;409;327;479;705;903;1085;1261;
02/04/2022;ES13;1=;1412;1358;1040;981;1035;1226;1270;1356;1309;1040;960;1001;
02/04/2022;ES13;2-;1096;917;864;603;499;548;383;459;702;886;1204;1491;
02/04/2022;ES13;2=;1521;1602;1155;1053;1275;1252;1415;1474;1505;1309;1131;1143;
02/04/2022;ES14;1-;109;73;85;56;44;47;59;81;140;220;253;278;
02/04/2022;ES14;1=;253;272;170;168;189;203;212;211;220;148;150;112;
02/04/2022;ES14;2-;66;41;43;26;32;41;29;57;95;152;175;226;
02/04/2022;ES14;2=;240;199;155;115;131;129;131;183;173;141;80;75;
02/04/2022;ES15;1-;230;166;111;120;87;146;208;228;348;423;507;529;
02/04/2022;ES15;1=;603;586;369;365;382;433;443;439;454;345;294;234;
02/04/2022;ES15;2-;143;115;61;69;72;70;100;174;260;314;397;465;
02/04/2022;ES15;2=;568;552;325;327;398;540;521;513;482;324;241;165;
02/04/2022;ES16;1-;883;704;601;479;395;452;381;476;718;964;1150;1360;
02/04/2022;ES16;1=;1447;1393;1051;957;1161;1218;1302;1387;1337;1158;1170;1017;
02/04/2022;ES16;2-;607;473;389;331;299;383;275;393;615;734;1096;1241;
02/04/2022;ES16;2=;1326;1302;808;764;1055;1124;1288;1299;1267;903;678;627;
