FDIA;FEST;FSEN;HOR1;HOR2;HOR3;HOR4;HOR5;HOR6;HOR7;HOR8;HOR9;HOR10;HOR11;HOR12
01/04/2021;ES30;2-;98;70;61;65;44;49;97;119;201;263;363;474
01/04/2021;ES30;2=;532;607;575;447;356;525;676;695;668;575;432;373
01/04/2021;ES31;1-;59;21;20;30;29;14;46;42;85;78;130;186
01/04/2021;ES31;1=;212;241;212;125;116;173;220;220;207;216;133;150
01/04/2021;ES31;2-;23;26;12;28;8;39;44;48;50;75;128;178
01/04/2021;ES31;2=;206;215;200;141;108;154;254;201;183;166;106;88
01/04/2021;ES32;1-;103;55;46;46;47;50;80;107;146;226;331;454
01/04/2021;ES32;1=;521;584;546;376;369;577;687;640;521;400;377;319
01/04/2021;ES32;2-;110;49;49;72;39;46;43;74;97;170;215;290
01/04/2021;ES32;2=;335;397;382;270;295;346;377;388;418;486;485;399
01/04/2021;ES33;1-;126;52;39;35;65;67;184;266;285;524;636;864
01/04/2021;ES33;1=;995;1166;1134;663;524;810;977;936;1000;955;712;607
01/04/2021;ES33;2-;71;41;34;27;25;31;96;109;147;237;319;476
01/04/2021;ES33;2=;613;623;600;394;310;455;500;435;438;438;354;298
01/04/2021;ES34;1-;30;111;82;83;88;166;51;82;133;153;288;304
01/04/2021;ES34;1=;302;257;270;400;222;72;103;145;129;117;84;96
01/04/2021;ES34;2-;0;0;0;0;0;0;0;0;0;0;0;0
01/04/2021;ES34;2=;0;0;0;0;0;0;0;0;0;0;0;0
01/04/2021;ES36;1-;51;40;44;28;42;175;170;257;456;611;787;1025
01/04/2021;ES36;1=;1136;1105;683;820;978;996;1127;1208;1116;1262;941;110
01/04/2021;ES36;2-;48;35;21;20;39;135;186;294;472;822;1100;1306
01/04/2021;ES36;2=;1486;1262;723;950;1317;1585;1483;1340;870;820;505;98
01/04/2021;ES37;1-;38;44;20;28;48;124;193;260;432;608;809;882
01/04/2021;ES37;1=;1013;929;651;711;813;748;924;824;770;907;694;135
01/04/2021;ES37;2-;36;27;17;40;73;182;319;402;545;741;905;1103
01/04/2021;ES37;2=;1379;1307;656;679;884;1118;1141;1127;803;699;418;75
01/04/2021;ES38;1-;27;15;11;9;4;9;30;59;119;159;257;346
01/04/2021;ES38;1=;458;487;394;214;195;320;390;336;317;327;275;159
01/04/2021;ES38;2-;28;5;6;6;9;13;40;68;118;153;256;320
01/04/2021;ES38;2=;365;378;302;145;184;283;320;318;309;268;189;104
01/04/2021;ES39;1-;718;0;18;24;25;30;59;191;321;374;482;707
01/04/2021;ES39;1=;823;1017;1141;1066;652;652;856;1064;1161;1173;1134;884
01/04/2021;ES39;2-;693;0;28;23;15;22;44;166;302;459;707;1026
01/04/2021;ES39;2=;1414;1555;1496;1145;791;799;1072;1080;973;1019;861;918
01/04/2021;ES40;1-;41;20;14;27;40;116;156;196;294;444;513;597
01/04/2021;ES40;1=;692;605;421;413;512;636;624;672;489;511;325;87
01/04/2021;ES40;2-;32;32;25;33;46;177;240;283;411;579;762;932
