FDIA;FEST;FSEN;HOR1;HOR2;HOR3;HOR4;HOR5;HOR6;HOR7;HOR8;HOR9;HOR10;HOR11;HOR12;
01/12/22;ES23;1=;2275;2170;2201;2026;2041;1973;2059;2049;1808;1457;1108;845;
01/12/22;ES23;2-;892;851;638;538;436;580;811;1049;1326;1551;1715;2126;
01/12/22;ES23;2=;2382;2793;3058;2819;2724;3209;2754;2641;3053;2438;2026;1833;
01/12/22;ES24;1-;199;107;88;63;61;51;108;198;402;516;491;613;
01/12/22;ES24;1=;733;725;682;656;634;749;725;620;591;423;277;215;
01/12/22;ES24;2-;147;123;100;78;94;83;164;511;985;936;756;641;
01/12/22;ES24;2=;642;567;555;548;587;565;525;499;421;341;203;180;
01/12/22;ES25;1-;84;92;68;71;64;75;89;123;127;120;164;174;
01/12/22;ES25;1=;143;149;181;156;140;141;136;127;152;134;99;103;
01/12/22;ES25;2-;0;0;0;0;0;0;0;0;0;0;0;0;
01/12/22;ES25;2=;0;0;0;0;0;0;0;0;0;0;0;0;
01/12/22;ES26;1-;201;136;109;93;71;88;84;160;225;244;300;313;
01/12/22;ES26;1=;345;327;285;313;289;275;280;365;352;256;223;219;
01/12/22;ES26;2-;211;140;101;106;73;100;97;182;239;278;354;378;
01/12/22;ES26;2=;347;340;329;353;283;324;300;372;352;297;276;230;
01/12/22;ES27;1-;53;319;440;408;296;441;617;1220;1682;1948;1940;1985;
01/12/22;ES27;1=;1819;1858;1807;1726;1747;1886;1761;2018;1961;1456;1279;963;
01/12/22;ES27;2-;118;75;73;45;34;382;820;939;1026;1097;936;1181;
01/12/22;ES27;2=;1210;1225;1124;987;1160;1267;1290;1091;930;813;688;578;
01/12/22;ES28;1-;76;51;37;48;72;294;506;727;688;637;697;763;
01/12/22;ES28;1=;818;960;868;840;1051;1122;920;743;502;306;235;134;
01/12/22;ES28;2-;97;59;48;74;145;524;1432;1791;1698;1359;855;900;
01/12/22;ES28;2=;875;890;841;954;982;992;871;708;534;352;253;161;
01/12/22;ES29;1-;819;481;334;327;273;533;1308;2177;2424;2234;2360;2060;
01/12/22;ES29;1=;2118;2178;2224;2094;2121;2161;2252;2065;1994;1573;1141;1032;
01/12/22;ES29;2-;1145;506;288;203;207;366;927;1656;2194;1980;2172;2149;
01/12/22;ES29;2=;2109;1997;2240;2112;1959;2181;2063;2104;2203;1619;1303;915;
01/12/22;ES30;1-;123;94;73;62;48;68;116;222;406;422;353;454;
01/12/22;ES30;1=;427;440;412;397;434;520;532;453;391;348;216;154;
01/12/22;ES30;2-;188;121;102;77;73;101;208;629;1338;1246;1037;756;
01/12/22;ES30;2=;765;659;677;693;758;846;765;771;637;501;349;245;
01/12/22;ES31;1-;53;35;38;36;27;47;78;157;302;302;259;255;
01/12/22;ES31;1=;307;377;482;380;294;380;368;350;330;335;136;69;
01/12/22;ES31;2-;57;29;41;27;20;31;77;211;610;671;359;295;
01/12/22;ES31;2=;279;250;258;306;311;325;337;260;247;167;122;90;
01/12/22;ES32;1-;207;161;103;87;77;111;221;521;716;705;697;628;
01/12/22;ES32;1=;602;657;577;615;634;676;606;596;544;399;263;228;
01/12/22;ES32;2-;180;171;97;132;139;80;147;167;263;316;299;368;
01/12/22;ES32;2=;412;444;426;363;347;385;366;351;376;330;230;162;
01/12/22;ES33;1-;104;70;60;57;54;148;584;1723;2030;1937;1773;1440;
01/12/22;ES33;1=;1343;1492;1655;1472;1327;1593;1520;1378;1365;1019;435;217;
01/12/22;ES33;2-;102;53;47;36;28;49;153;505;801;694;528;595;
01/12/22;ES33;2=;646;693;1002;984;811;947;1080;1055;940;585;315;189;
01/12/22;ES34;1-;142;105;78;171;107;98;118;230;326;386;469;445;
01/12/22;ES34;1=;386;369;293;270;278;291;257;248;255;236;177;147;
01/12/22;ES34;2-;0;0;0;0;0;0;0;0;0;0;0;0;
01/12/22;ES34;2=;0;0;0;0;0;0;0;0;0;0;0;0;
01/12/22;ES36;1-;173;144;107;77;135;575;1701;2043;1932;1722;1620;1773;
01/12/22;ES36;1=;2034;2096;1784;1855;1951;2092;1787;1672;1273;970;718;519;
01/12/22;ES36;2-;149;95;68;50;169;491;1491;1996;2102;1928;1722;1742;
01/12/22;ES36;2=;1728;1870;1910;1917;2045;2022;2065;1679;967;598;444;303;
01/12/22;ES37;1-;128;65;52;62;126;356;1115;1864;1640;1280;1243;1438;
01/12/22;ES37;1=;1614;1948;1634;1555;1894;1834;1813;1480;961;604;454;328;
01/12/22;ES37;2-;88;48;56;79;191;747;1589;2382;2348;2279;1652;1800;
01/12/22;ES37;2=;1885;2030;1852;2117;2049;1976;2034;1495;981;539;346;197;
01/12/22;ES38;1-;68;33;11;7;15;34;108;294;823;588;461;500;
01/12/22;ES38;1=;304;393;727;741;735;716;855;879;694;419;222;132;
01/12/22;ES38;2-;35;19;7;12;16;44;218;663;959;621;431;478;
01/12/22;ES38;2=;274;315;595;469;558;503;546;497;380;282;146;93;
01/12/22;ES39;1-;450;227;94;64;33;89;185;1226;3909;4108;3742;2637;
01/12/22;ES39;1=;1995;1876;1844;2345;2266;1980;2136;2238;2185;1733;1147;683;
01/12/22;ES39;2-;411;199;96;43;44;52;137;674;3061;3398;2628;1782;
01/12/22;ES39;2=;1661;1695;2012;2626;2639;2460;2615;2790;3123;3131;1610;949;
01/12/22;ES40;1-;144;89;61;75;174;489;1452;1972;1947;1730;1370;1657;
01/12/22;ES40;1=;1609;1746;1722;1561;1795;1820;1759;1640;1095;697;509;257;
01/12/22;ES40;2-;176;89;72;74;163;573;1494;1784;1810;1630;1370;1620;
01/12/22;ES40;2=;1566;1921;1692;1786;1931;2112;2126;1890;1199;831;496;384;
01/12/22;ES41;1-;176;123;101;72;199;490;1040;1559;1210;838;805;1072;
01/12/22;ES41;1=;1136;1134;976;1030;1033;1060;1050;907;700;496;340;243;
01/12/22;ES41;2-;133;83;49;64;109;316;622;967;1343;1015;840;980;
01/12/22;ES41;2=;971;1078;1078;1004;1136;1271;1257;894;640;409;309;207;
01/12/22;ES42;1-;0;0;0;0;0;0;0;0;0;0;0;0;
01/12/22;ES42;1=;0;0;0;0;1;0;0;0;0;0;0;0;
01/12/22;ES42;2-;42;58;29;16;54;177;487;864;1105;909;712;840;
01/12/22;ES42;2=;808;888;725;757;859;885;884;750;406;287;167;136;
01/12/22;ES43;1-;114;82;59;75;78;139;343;781;979;769;672;596;
01/12/22;ES43;1=;338;384;487;479;535;591;554;536;472;338;213;136;
01/12/22;ES43;2-;149;77;63;51;49;62;122;288;437;414;428;438;
01/12/22;ES43;2=;294;330;658;601;519;580;648;611;520;370;273;213;
01/12/22;ES44;1-;221;146;81;66;172;536;959;1502;1649;1816;1710;1783;
