FDIA;FEST;FSEN;HOR1;HOR2;HOR3;HOR4;HOR5;HOR6;HOR7;HOR8;HOR9;HOR10;HOR11;HOR12;
01/03/2023;ES33;1-;205;86;67;47;66;156;643;1883;2125;1996;1503;1364;
01/03/2023;ES33;1=;1419;1455;1653;1472;1461;1630;1650;1792;1393;1119;619;359;
01/03/2023;ES33;2-;139;50;26;32;36;47;179;589;1053;984;775;678;
01/03/2023;ES33;2=;724;786;1089;1123;1003;1215;1271;1174;987;667;409;241;
01/03/2023;ES34;1-;147;105;79;61;60;70;145;264;429;535;449;396;
01/03/2023;ES34;1=;441;364;303;321;280;321;255;282;280;249;184;184;
01/03/2023;ES34;2-;0;0;0;0;0;0;0;0;0;0;0;0;
01/03/2023;ES34;2=;0;0;0;0;0;0;0;0;0;0;0;0;
01/03/2023;ES36;1-;184;119;116;92;161;533;1656;1811;1652;1628;1589;1667;
01/03/2023;ES36;1=;1849;1820;1833;1747;1850;1349;1886;1930;1423;1037;974;649;
01/03/2023;ES36;2-;142;141;96;75;152;526;1703;2163;2049;1718;1747;1659;
01/03/2023;ES36;2=;1614;1824;1612;1611;1599;1536;1973;1691;1049;684;654;397;
01/03/2023;ES37;1-;129;75;60;73;148;344;1147;2037;1566;1361;1499;1467;
01/03/2023;ES37;1=;1622;1880;1570;1624;1965;1888;1728;1478;986;645;547;322;
01/03/2023;ES37;2-;77;55;53;61;210;737;1748;2722;2485;2009;1881;1749;
01/03/2023;ES37;2=;1726;1808;1668;1834;1820;1883;1876;1418;898;519;346;177;
01/03/2023;ES38;1-;70;17;5;14;20;27;113;344;802;642;468;484;
01/03/2023;ES38;1=;495;562;660;723;624;837;862;774;517;376;303;169;
01/03/2023;ES38;2-;30;29;6;17;19;46;203;691;851;603;435;443;
01/03/2023;ES38;2=;418;457;526;484;572;699;489;364;393;274;147;103;
01/03/2023;ES39;1-;863;176;62;41;37;49;193;1128;3325;3687;3366;1924;
01/03/2023;ES39;1=;1766;1749;1844;2222;1952;1886;1991;2005;2067;1782;1174;660;
01/03/2023;ES39;2-;1026;205;77;40;41;39;153;571;2063;2935;2183;1545;
01/03/2023;ES39;2=;1537;1550;1905;2325;2367;2331;2441;2481;2315;1860;1213;745;
