FDIA;FEST;FSEN;HOR1;HOR2;HOR3;HOR4;HOR5;HOR6;HOR7;HOR8;HOR9;HOR10;HOR11;HOR12;
02/10/2022;ES04;1-;432;411;305;220;227;191;184;198;179;265;440;522;
02/10/2022;ES04;1=;543;604;791;647;594;905;887;1025;1156;799;584;384;
02/10/2022;ES04;2-;239;221;171;107;115;97;101;127;128;188;309;440;
02/10/2022;ES04;2=;580;649;600;295;300;353;365;386;452;408;290;557;
02/10/2022;ES05;1-;2187;1915;1548;1243;1167;970;1109;890;648;797;1099;1471;
02/10/2022;ES05;1=;1703;1928;2169;1903;1793;2096;2067;2129;2218;2120;1694;2036;
02/10/2022;ES05;2-;784;581;438;331;302;306;514;418;453;639;812;1177;
02/10/2022;ES05;2=;1469;1473;1471;998;1131;1440;1656;1738;1716;1351;1034;655;
02/10/2022;ES06;1-;146;75;70;52;61;82;87;116;206;410;372;425;
02/10/2022;ES06;1=;501;426;299;346;437;443;537;517;328;217;162;83;
02/10/2022;ES06;2-;159;104;79;72;64;59;89;122;160;310;336;428;
02/10/2022;ES06;2=;468;439;284;325;371;408;451;430;353;193;246;90;
02/10/2022;ES07;1-;1300;937;611;469;368;292;474;506;624;762;1000;1418;
02/10/2022;ES07;1=;1655;2008;2016;1480;1387;1686;1860;1949;1974;1783;1286;813;
02/10/2022;ES07;2-;1129;697;427;353;290;365;685;779;753;961;1506;1819;
02/10/2022;ES07;2=;2007;2433;2311;1415;1543;1979;2302;2369;2428;1913;1190;686;
02/10/2022;ES08;1-;753;699;650;619;619;588;533;536;451;515;576;701;
02/10/2022;ES08;1=;754;752;762;767;778;784;834;748;696;726;664;638;
02/10/2022;ES08;2-;839;809;693;715;747;669;555;588;533;633;700;719;
02/10/2022;ES08;2=;837;775;843;929;932;897;894;856;949;863;817;737;
02/10/2022;ES09;1-;752;698;712;581;566;537;572;493;478;624;772;950;
02/10/2022;ES09;1=;822;829;918;845;796;860;780;782;691;686;641;629;
02/10/2022;ES09;2-;0;0;0;0;0;0;0;0;0;0;0;0;
02/10/2022;ES09;2=;0;0;0;0;0;0;0;0;0;0;0;0;
02/10/2022;ES10;1-;0;0;0;0;0;0;0;0;0;0;0;0;
02/10/2022;ES10;1=;0;0;0;0;0;0;0;0;0;0;0;0;
02/10/2022;ES10;2-;311;265;234;150;142;165;169;184;217;301;349;478;
02/10/2022;ES10;2=;543;522;500;441;441;489;467;514;478;482;389;235;
02/10/2022;ES11;1-;1385;1141;703;397;282;252;341;774;1087;1272;1921;3122;
02/10/2022;ES11;1=;3893;3988;4145;3555;2141;2389;3042;3526;3447;3267;2695;1731;
02/10/2022;ES11;2-;1824;1618;1023;682;483;358;404;668;756;1079;1476;2149;
02/10/2022;ES11;2=;3224;3970;4624;4382;3219;3175;4213;4758;4742;4516;3940;2312;
02/10/2022;ES12;1-;1326;1040;890;802;734;638;456;543;819;1046;1469;1717;
02/10/2022;ES12;1=;1900;1825;1426;1570;1810;1847;1877;1851;1667;1347;1230;807;
02/10/2022;ES12;2-;0;0;0;0;0;0;0;0;0;0;0;0;
02/10/2022;ES12;2=;0;0;0;0;0;0;0;0;0;0;0;0;
02/10/2022;ES13;1-;815;708;549;525;439;440;258;272;325;569;765;927;
02/10/2022;ES13;1=;1026;946;675;824;953;1037;1102;1127;877;740;590;408;
