tipo_bloque,C,50;TIPO,C,254;VIA_CLASE,C,254;VIA_PAR,C,254;VIA_NOMBRE,C,254;CLASE_APP,C,254;NUMERO,N,10,0;COD_NDP,N,10,0;DISTRITO,N,10,0;BARRIO,N,10,0;X_UTM,N,19,11;Y_UTM,N,19,11
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;A-6;KM;06+620;06VL62ALUM01;9;3;436804,836;4478643,489,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;A-6;KM;06+670;06VL67ALUM01;9;3;436785,0744;4478679,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;A-6;KM;06+700;06VL70ALUM01;9;3;436769,8837;4478708,153,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;A-6;KM;06+730;06VL73ALUM01;9;3;436752,4075;4478741,89,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;A-6;KM;06+780;06VL78ALUM01;9;3;436731,9739;4478777,118,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;A-6;KM;06+810;06VL81ALUM01;9;3;436711,4058;4478808,576,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;A-6;KM;06+850;06VL85ALUM01;9;3;436686,5358;4478842,723,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;A-6;KM;06+890;06VL89ALUM01;9;3;436662,3379;4478871,492,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;A-6;KM;06+930;06VL93ALUM01;9;3;436635,0481;4478900,261,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;A-6;KM;06+030;06VT03ALUM01;9;3;437131,0822;4478146,375,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;A-6;KM;06+090;06VT09ALUM01;9;3;437083,6473;4478190,808,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PA - Palmera.;SA - Sodio alta presión.;AUTOVIA;;A-6;KM;06+120;06VT12ALUM01;9;3;437057,8198;4478208,373,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;A-6;KM;06+320;06VT32ALUM01;9;3;436930,6168;4478368,332,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;A-6;KM;06+380;06VT38ALUM01;9;3;436897,8837;4478416,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SB - Sodio baja presión.;AUTOVIA;;A-6;KM;06+430;06VT43ALUM01;9;3;436871,3364;4478456,868,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;A-6;KM;06+470;06VT47ALUM01;9;3;436846,9799;4478494,241,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;06+110;06XC11ALUM01;15;4;443958,9167;4475864,964,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;06+120;06XC12ALUM01;15;4;443958,9499;4475860,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;06+120;06XC12ALUM02;15;4;443958,9151;4475855,121,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;06+130;06XC13ALUM01;15;1;443958,7312;4475846,655,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;06+130;06XC13ALUM02;15;1;443958,8595;4475850,518,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;06+140;06XC14ALUM01;15;1;443958,6977;4475839,405,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;06+140;06XC14ALUM02;15;1;443958,6412;4475834,324,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;06+150;06XC15ALUM01;15;1;443958,5818;4475830,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;06+150;06XC15ALUM02;15;1;443958,6434;4475824,481,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;06+160;06XC16ALUM01;15;1;443958,329;4475819,878,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;06+110;06XL11ALUM01;15;4;443987,072;4475870,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;06+120;06XL12ALUM02;15;4;443986,8384;4475859,732,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;06+120;06XL12ALUM03;15;4;443987,0642;4475865,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;06+130;06XL13ALUM03;15;4;443986,6957;4475848,559,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;06+130;06XL13ALUM04;15;4;443986,7452;4475855,611,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;06+140;06XL14ALUM03;15;1;443986,3819;4475839,567,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;06+140;06XL14ALUM04;15;1;443986,5039;4475844,958,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;06+150;06XL15ALUM01;15;1;443986,1661;4475830,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;06+150;06XL15ALUM02;15;1;443986,2741;4475834,803,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;06+160;06XL16ALUM01;15;1;443986,0511;4475824,959,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;06+160;06XL16ALUM02;15;1;443985,9363;4475819,881,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;06+330;06XL33ALUM01;15;1;444005,6256;4475660,908,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;06+370;06XL37ALUM01;15;1;444008,8001;4475624,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;06+410;06XL41ALUM01;15;1;444013,5618;4475582,733,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;06+450;06XL45ALUM01;15;1;444016,3394;4475535,114,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;06+490;06XL49ALUM01;15;1;444021,1996;4475492,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;06+540;06XL54ALUM01;15;1;444026,2787;4475437,75,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;06+620;06XL62ALUM01;15;1;444032,0245;4475369,396,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;06+680;06XL68ALUM01;15;1;444041,1964;4475315,259,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;06+930;06XL93ALUM01;15;1;444092,2696;4475076,454,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;06+990;06XL99ALUM01;15;1;444100,3759;4475014,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+230;07NC23ALUM01;15;1;444071,7288;4474754,511,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+240;07NC24ALUM02;15;1;444073,0278;4474743,918,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+240;07NC24ALUM03;15;1;444072,4265;4474749,206,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+250;07NC25ALUM01;15;1;444073,5915;4474738,459,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+530;07NC53ALUM01;4;3;444096,716;4474450,532,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+540;07NC54ALUM02;4;3;444096,3815;4474440,573,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+540;07NC54ALUM03;4;3;444096,4098;4474445,451,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+550;07NC55ALUM01;3;3;444095,5727;4474430,698,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+550;07NC55ALUM02;3;3;444095,8077;4474435,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+560;07NC56ALUM01;3;3;444095,1957;4474425,298,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+050;07NL05ALUM01;4;3;444030,0139;4474953,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+100;07NL10ALUM01;4;3;444034,2664;4474900,453,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+250;07NL25ALUM01;4;3;444048,55;4474748,856,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+250;07NL25ALUM02;4;3;444048,3039;4474754,204,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+260;07NL26ALUM02;4;3;444048,9175;4474738,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+260;07NL26ALUM03;4;3;444048,9181;4474743,534,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+310;07NL31ALUM01;4;3;444060,2377;4474693,889,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+350;07NL35ALUM01;4;3;444064,4904;4474653,944,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+400;07NL40ALUM01;4;3;444068,8948;4474610,657,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+430;07NL43ALUM01;4;3;444071,8062;4474573,382,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+490;07NL49ALUM01;4;3;444073,9167;4474519,459,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+520;07NL52ALUM01;4;3;444074,9245;4474481,477,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+550;07NL55ALUM01;4;3;444076,4983;4474452,748,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+550;07NL55ALUM02;4;3;444076,8117;4474457,972,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+560;07NL56ALUM02;4;3;444075,6977;4474446,714,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+560;07NL56ALUM03;4;3;444075,9147;4474443,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+570;07NL57ALUM01;3;3;444075,6289;4474438,316,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+580;07NL58ALUM01;3;3;444075,2846;4474432,603,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+660;07NL66ALUM01;3;3;444068,1345;4474353,213,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+710;07NL71ALUM01;3;3;444056,9709;4474305,673,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+760;07NL76ALUM01;3;3;444039,9598;4474251,147,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+860;07NL86ALUM01;3;3;443989,4147;4474159,633,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+920;07NL92ALUM01;3;3;443961,6261;4474106,372,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+960;07NL96ALUM01;3;3;443938,4688;4474057,279,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+000;07RA00ALUM01;4;3;444037,8355;4474842,433,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+050;07RA05ALUM01;4;3;444043,9106;4474782,742,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+150;07RA15ALUM01;4;3;444045,7882;4474686,612,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+170;07RA17ALUM01;4;3;444044,409;4474662,833,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+320;07RA32ALUM01;4;3;443995,428;4474541,795,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+360;07RA36ALUM01;4;3;443949,5981;4474529,518,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+410;07RA41ALUM01;4;3;443900,921;4474529,924,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+470;07RA47ALUM01;4;3;443843,6723;4474553,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+490;07RA49ALUM01;4;3;443822,3012;4474558,827,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+530;07RA53ALUM01;4;3;443790,7878;4474567,883,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+000;07RC00ALUM01;4;3;444004,442;4474568,292,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+070;07RC07ALUM01;4;3;443960,3794;4474597,817,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+110;07RC11ALUM01;4;3;443936,1241;4474634,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+170;07RC17ALUM01;4;3;443905,3015;4474677,593,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+220;07RC22ALUM01;4;3;443904,5432;4474722,497,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+000;07RE00ALUM01;3;3;444070,7295;4474407,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+030;07RE03ALUM01;3;3;444056,4942;4474360,748,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+090;07RE09ALUM01;3;3;444014,8513;4474339,502,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+150;07RE15ALUM01;3;3;443976,608;4474362,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+200;07RE20ALUM01;3;3;443972,9962;4474407,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+260;07RE26ALUM01;3;3;444006,1646;4474432,603,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+280;07RE28ALUM01;3;3;444027,0261;4474435,591,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+300;07RE30ALUM01;3;3;444045,2796;4474433,816,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+010;07RH01ALUM01;3;3;443775,7668;4474520,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+030;07RH03ALUM01;3;3;443790,4039;4474514,102,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+050;07RH05ALUM01;3;3;443807,4923;4474508,96,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+070;07RH07ALUM01;3;3;443825,4079;4474500,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+090;07RH09ALUM01;3;3;443846,7682;4474492,868,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+110;07RH11ALUM01;3;3;443865,757;4474484,994,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+110;07RH11ALUM02;3;3;443863,7929;4474479,552,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+160;07RH16ALUM01;3;3;443905,124;4474455,815,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+220;07RH22ALUM01;3;3;443924,1126;4474407,648,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+270;07RH27ALUM01;3;3;443936,8489;4474355,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+320;07RH32ALUM01;3;3;443963,5573;4474310,303,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+370;07RH37ALUM01;3;3;443996,4583;4474269,481,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+440;07RH44ALUM01;3;3;444007,2722;4474210,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+020;07RL02ALUM01;14;4;444233,5355;4474365,513,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+070;07RL07ALUM01;14;4;444251,0528;4474327,896,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+120;07RL12ALUM01;14;4;444235,8343;4474287,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+170;07RL17ALUM01;14;4;444197,3879;4474270,227,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+210;07RL21ALUM01;14;4;444162,1455;4474283,444,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+260;07RL26ALUM01;14;4;444143,323;4474319,488,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+010;07RM01ALUM01;15;1;444431,4076;4474347,625,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+040;07RM04ALUM01;15;1;444407,5657;4474358,337,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+080;07RM08ALUM01;15;1;444374,0488;4474378,379,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+110;07RM11ALUM01;15;1;444352,5297;4474396,952,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+190;07RM19ALUM01;15;1;444276,3362;4474439,503,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+250;07RM25ALUM01;15;1;444227,3924;4474461,937,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+300;07RM30ALUM01;15;1;444180,9976;4474486,409,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+340;07RM34ALUM01;15;1;444153,4667;4474524,648,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+020;07RN02ALUM01;15;1;444307,8272;4474442,236,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+100;07RN10ALUM01;15;1;444275,1124;4474479,656,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+150;07RN15ALUM01;15;1;444240,6714;4474513,476,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+210;07RN21ALUM01;15;1;444199,6948;4474541,901,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+250;07RN25ALUM01;15;1;444155,3007;4474557,393,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+300;07RN30ALUM01;15;1;444108,9002;4474567,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+350;07RN35ALUM01;4;3;444059,5883;4474561,943,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+390;07RN39ALUM01;4;3;444014,8329;4474543,356,,,,,,,,,,,,,,,,,,,,,,,,,,,,
B - Báculo.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+440;07RN44ALUM01;4;3;443980,288;4474513,687,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+440;07RN44ALUM03;4;3;443991,7305;4474498,815,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+450;07RN45ALUM01;4;3;443989,1169;4474493,853,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+460;07RN46ALUM02;4;3;443982,1085;4474480,673,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+460;07RN46ALUM03;4;3;443985,2919;4474486,505,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+460;07RN46ALUM04;4;3;443986,7391;4474489,404,,,,,,,,,,,,,,,,,,,,,,,,,,,,
P - Pared.;SA - Sodio alta presión.;AUTOVIA;;M-30;KM;07+470;07RN47ALUM01;4;3;443979,6433;4474476,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,
